GISCO_ID,Cluster_ID,Centroid_Lat,Centroid_Lon,Biogas_Potential_m3
DE_09677154,CLUSTER_156,49.80040545321368,9.597913932250515,526387.8797159018
DE_09677155,CLUSTER_170,50.00372341519984,9.568617799633628,426977.4315517443
DE_09677157,CLUSTER_156,49.84077355069148,9.568132695956466,755768.4748154625
DE_09677159,CLUSTER_213,50.18883200964268,9.618763844005908,213017.31037585414
DE_09677164,CLUSTER_170,50.03550906689371,9.62001492108805,6110.8765822442565
DE_09677165,CLUSTER_47,50.003588160737344,9.422693335434133,79047.3041740368
DE_09677166,CLUSTER_158,49.93719852253606,9.552613567432424,94568.28396163898
DE_09677169,CLUSTER_213,50.21382881151764,9.619489084208036,194259.51652294202
DE_09677170,CLUSTER_170,50.04815696305833,9.520352214657455,141228.16143388802
DE_09677172,CLUSTER_158,49.98509340343625,9.516957412075786,70543.97481877201
DE_09677175,CLUSTER_97,49.90916906625731,9.887739568274364,605165.4282197057
DE_09677177,CLUSTER_164,50.10120821964581,9.635981491352288,90429.6308421396
DE_09677178,CLUSTER_497,49.911732645662354,9.621897057424787,456963.95998603647
DE_09677181,CLUSTER_158,49.90734183811653,9.558757622427493,109454.60756778347
DE_09677182,CLUSTER_10,49.83216318881061,9.4762194984574,100847.21997853041
DE_09677186,CLUSTER_497,49.95106656663424,9.649919722855367,569871.3807347422
DE_09677189,CLUSTER_97,49.93857789235165,9.862863034721068,390315.3033023656
DE_09677193,CLUSTER_497,49.90490834453692,9.678537623223972,487095.80911466473
DE_09677200,CLUSTER_47,50.02947883390615,9.428780280235468,139681.73371714563
DE_09677203,CLUSTER_277,49.89903679289034,9.779629713439055,800075.5579365429
DE_09677452,CLUSTER_213,50.20854147194115,9.529020974241742,2364.6753080496
DE_09677453,CLUSTER_213,50.20150137758479,9.617060462641437,854.7981687882
DE_09677454,CLUSTER_158,49.97251028755899,9.469750940249249,573.5935375606799
DE_09677455,CLUSTER_47,50.0728602800848,9.456463759488985,1230.2702616204
DE_09677456,CLUSTER_158,49.91052040092517,9.510031127927864,4577.5640253798
DE_09677461,CLUSTER_47,50.02560256382393,9.467573044819131,9346.858481142
DE_09677463,CLUSTER_170,50.076992548055706,9.553920805182283,1358.090548542
DE_09678115,CLUSTER_487,50.00030491383674,10.16748317693008,647184.977337182
DE_09678122,CLUSTER_417,49.91052808957017,10.397822542038464,492967.0308150506
DE_09678123,CLUSTER_49,50.11200296437743,10.205774234660984,672202.9391405731
DE_09678124,CLUSTER_24,49.96397968148435,10.406364344504258,839643.4272558907
DE_09678128,CLUSTER_49,50.0683364355043,10.098513499036075,569865.6105899012
DE_09678130,CLUSTER_417,49.89416612354936,10.310088399746515,673183.5478213099
DE_09678132,CLUSTER_49,50.04281018112785,10.145124282646416,592471.001228157
DE_09678134,CLUSTER_417,49.90210706948857,10.356402121800455,660980.0551338615
DE_09678135,CLUSTER_320,50.01682631210259,10.288452954784589,477677.35324794706
DE_09678136,CLUSTER_487,49.99447744123563,10.208269906771362,245352.55488189572
DE_09678138,CLUSTER_24,49.98948112620975,10.340415489754044,1084747.7372618762
DE_09678150,CLUSTER_154,49.93042788833767,10.252751285078428,2129944.096118528
DE_09678153,CLUSTER_417,49.87036480457203,10.341388636302902,575980.9281336688
DE_09678157,CLUSTER_38,49.91937503975928,10.43815558520718,458788.4027395657
DE_09678160,CLUSTER_49,50.06926263325028,10.170470290114164,288677.654871832
DE_09678164,CLUSTER_38,49.85390025893092,10.417659047491163,729225.1324082636
